data_profile,off_pct,K,T,threshold_source,samples,winner_rate,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,u_g_vs_best_T_mean,u_g_vs_best_T_p05,u_g_gap_to_best_pct_mean,elapsed_seconds_mean,candidate_kind_mode
nakagami,50.0,500,135,mean_plus_1std,1,0.0,172587536.2384362,172587536.2384362,172587536.2384362,172587536.2384362,82.37009429048256,0.9326944147248054,0.9326944147248054,6.7305585275194595,0.050401792002958246,power_window
nakagami,50.0,500,142,mean_plus_1std,11,0.0,183504350.7774896,116443820.96822369,203248125.2186829,225599073.26568708,82.51593417673672,0.9281086175141412,0.8946407392840201,7.189138248585871,0.04950500936353241,power_window
nakagami,50.0,500,22,gap_top3+gap_top2,3,0.0,201898377.57694066,154279225.57249904,200434829.42075276,250542013.2907138,82.9467483413186,0.9269840886447724,0.9017176530467881,7.301591135522749,0.06857540933439547,power_window
nakagami,50.0,500,25,legacy+off_pct_5+gap_top3,400,0.0375,202991414.69955733,127841384.0272388,203130317.37350816,274729086.531867,82.95491771868522,0.9243052101383562,0.8473318064785581,7.569478986164382,0.0684475976325848,power_window
nakagami,50.0,500,144,mean_plus_1std,15,0.0,185394694.88958156,114489415.05760738,186562269.40801996,259301389.04220182,82.5562389342495,0.9234291196150124,0.8917661204572818,7.65708803849876,0.049753628933103755,power_window
nakagami,50.0,500,93,mean_plus_1.5std,4,0.0,230801290.23067057,184586527.4637995,238506109.50070244,266229306.01949704,83.57991307744852,0.9180215567784158,0.8888418322311995,8.197844322158423,0.05678033499953017,power_window
nakagami,50.0,500,143,mean_plus_1std,12,0.0,180840794.48697948,136973446.28427076,169771784.54272556,255884092.12644553,82.47316031478918,0.9178326952910019,0.8828196817982581,8.216730470899812,0.05013947833382796,power_window
nakagami,50.0,500,148,mean_plus_1std,13,0.0,189587124.692492,123214364.15945786,187669004.28634888,242739728.78713068,82.65840917750782,0.9098882754332512,0.889923823983962,9.01117245667487,0.04904164146081222,power_window
nakagami,50.0,500,146,mean_plus_1std,19,0.0,185316333.2124048,122725440.08163597,186750195.48187047,246616873.92538017,82.58544957427674,0.9094436403824177,0.8862766620320006,9.055635961758236,0.049079335473882234,power_window
nakagami,50.0,500,96,mean_plus_1.5std,2,0.0,236610080.3380705,219933118.7531183,236610080.3380705,253287041.92302275,83.72697349383571,0.9073463507917403,0.9026288871050863,9.265364920825963,0.0561430574998667,power_window
nakagami,50.0,500,147,mean_plus_1std,16,0.0,186946877.74280038,124601578.86881484,195423444.68919227,234232394.27876204,82.61922626953796,0.9073454735558,0.8759822512084927,9.265452644420003,0.049066258312677746,power_window
nakagami,50.0,500,145,mean_plus_1std,14,0.0,170294834.1679658,122168961.56989835,158456762.25637233,231340546.06350255,82.20852015254435,0.9066500653648936,0.8801647629499396,9.334993463510648,0.049060475285711745,power_window
nakagami,50.0,500,17,gap_top3,6,0.0,237178786.22818467,186483173.09976238,224138089.71067035,323112365.8244209,83.64869226469752,0.9048558268103313,0.821823959687219,9.514417318966869,0.07032496583269676,power_window
nakagami,50.0,500,95,mean_plus_1.5std,3,0.0,215814233.57837215,165268387.50658017,221529798.31103966,262359184.33729693,83.24405915417701,0.9032368837648205,0.8970322859041989,9.676311623517956,0.05637223233376668,power_window
nakagami,50.0,500,20,gap_top3,7,0.0,222569277.23382768,191172868.03872398,222558399.322742,259589096.53383976,83.44147865601285,0.9025614621584329,0.8647596869500274,9.743853784156713,0.06853523000037447,power_window
nakagami,50.0,500,94,mean_plus_1.5std,4,0.0,239538489.22875136,187597015.79439518,250838352.66595858,275660153.8510174,83.7326545751085,0.9004794478220886,0.8865650419133265,9.952055217791145,0.056819398500920215,power_window
nakagami,50.0,500,18,gap_top3+gap_top2,8,0.0,199020500.32323548,129504212.33772323,210605399.00021476,250938725.0488734,82.85232026454537,0.89976825215788,0.8290299506916275,10.023174784211996,0.06904108825028743,power_window
nakagami,50.0,500,16,gap_top3+gap_top1+gap_top2,12,0.0,204211824.5643362,145320606.93073803,192740099.81202495,260453381.9548082,83.0136069504752,0.8956942056810212,0.798371682887341,10.430579431897883,0.06987854641677889,power_window
nakagami,50.0,500,27,gap_top3+gap_top2,2,0.0,204056844.19357818,195095896.16176328,204056844.19357818,213017792.2253931,83.09233568113773,0.8947260185262004,0.8939969090699957,10.527398147379962,0.06725068050036498,power_window
nakagami,50.0,500,19,gap_top2+gap_top3,7,0.0,235188146.9338475,171711331.60599968,236709734.86250836,324188044.9955376,83.59402583617421,0.8933721741272017,0.8262805078972272,10.66278258727983,0.07169377185553978,power_window
nakagami,50.0,500,149,mean_plus_1std,20,0.0,191450396.61130387,123192205.10234772,201974954.89475295,235156894.54974923,82.71356128551915,0.893282937733205,0.8683898396594446,10.671706226679493,0.04879047910053487,power_window
nakagami,50.0,500,21,gap_top3+gap_top2,4,0.0,214486173.57400218,173666472.2703252,200132709.3594489,275400724.7780537,83.22804521912208,0.8881000460491284,0.8177362795301835,11.189995395087163,0.06925598025009094,power_window
nakagami,50.0,500,150,mean_plus_1std,29,0.0,183296353.76189062,123750742.77739617,179555714.7726273,250022034.07543442,82.5000762234125,0.8860889308381191,0.851785282124795,11.39110691618809,0.04923602182742766,power_window
nakagami,50.0,500,152,mean_plus_1std,29,0.0,207012110.10937396,143292882.78941756,208670753.55498457,259591966.0263222,83.08187537583571,0.8832184271761543,0.8557633793308824,11.678157282384579,0.0480768545859409,power_window
nakagami,50.0,500,151,mean_plus_1std,15,0.0,189853852.2807027,148197408.447997,197290399.3407479,223766246.5572833,82.73157939272689,0.8791601210105974,0.8358313655221199,12.08398789894026,0.048864392666776744,power_window
nakagami,50.0,500,153,mean_plus_1std,27,0.0,200187594.37475574,130178645.57778686,206217792.10596249,260193225.3262306,82.89273262154404,0.8727275761109436,0.8382266884364017,12.727242388905642,0.04868522614816794,power_window
nakagami,50.0,500,155,mean_plus_1std,21,0.0,215500562.8978926,172368757.3971648,220669960.64350984,257765357.71962512,83.28792721502307,0.8701511197100463,0.8494184077239911,12.984888028995377,0.047506952285316185,power_window
nakagami,50.0,500,14,gap_top2+gap_top3+gap_top1,12,0.0,217970415.61836743,169339096.9521836,213227472.2441134,268698348.5568858,83.32509979229434,0.8677361919309406,0.8395308183579837,13.226380806905942,0.06956483174993384,power_window
nakagami,50.0,500,154,mean_plus_1std,14,0.0,198457493.21699807,142942685.08646527,201369968.07087213,246645149.21696568,82.89868149599526,0.8631641079191218,0.8301085667685919,13.683589208087819,0.047889761928412815,power_window
nakagami,50.0,500,15,gap_top2+gap_top1+gap_top3,7,0.0,210138182.59698078,152007890.5260309,219606570.59102368,243559620.35622916,83.15641724170573,0.8611735259905086,0.8304396004952493,13.882647400949148,0.06933609628530187,power_window
nakagami,50.0,500,13,gap_top3+gap_top1,11,0.0,198083190.26991025,141166844.8709309,185418300.84205127,292819721.3460683,82.84399021777332,0.8580288017069724,0.779945825803755,14.197119829302757,0.0697662879085163,power_window
nakagami,50.0,500,12,gap_top3+gap_top2+gap_top1,18,0.0,209751506.77358255,147196365.14522982,204102066.20529866,276600208.75859594,83.12783448951745,0.8572330262706753,0.7907693587366028,14.276697372932464,0.06999247261147604,power_window
nakagami,50.0,500,156,mean_plus_1std,20,0.0,200434943.54433995,150225136.50585005,196833186.17831832,254886438.65923652,82.96465789414863,0.8561229223071052,0.8275399397775014,14.38770776928948,0.04761793800007581,power_window
nakagami,50.0,500,157,mean_plus_1std,20,0.0,200311505.22350925,135649649.38934937,210404676.81626594,251943448.30919316,82.91873165684811,0.8485652916713216,0.8207179606693568,15.143470832867852,0.047415940499558926,power_window
nakagami,50.0,500,159,mean_plus_1std,7,0.0,210368678.4778933,158811782.9485229,213659332.77952823,251310018.51054853,83.16876740734746,0.8434503953988831,0.8336186280055885,15.654960460111683,0.04786027885659548,power_window
nakagami,50.0,500,158,mean_plus_1std,14,0.0,187424781.5643837,140970396.17123172,185300160.26163533,237703979.53928298,82.65255125523849,0.8432612251869098,0.8124557419800392,15.673877481309017,0.047517234571517165,power_window
nakagami,50.0,500,162,mean_plus_1std,7,0.0,210503985.3990151,155428133.25413272,193146660.5348455,290899725.9796592,83.11690949507734,0.8302188807534278,0.8035963913753605,16.97811192465723,0.04764625914322096,power_window
nakagami,50.0,500,160,mean_plus_1std,14,0.0,207841954.9351472,151606750.4014885,209479201.07834476,274297033.4697231,83.07610738876306,0.8293128822453587,0.8019271900114042,17.068711775464127,0.04701744707147425,power_window
nakagami,50.0,500,161,mean_plus_1std,10,0.0,199883414.42747688,142521344.7216274,197704214.7204545,281232275.4500738,82.89217329561399,0.8288471808375532,0.7972377021845992,17.115281916244683,0.046955506900485486,power_window
nakagami,50.0,500,163,mean_plus_1std,1,0.0,158388754.3743792,158388754.3743792,158388754.3743792,158388754.3743792,81.9972434337388,0.8259867597269136,0.8259867597269136,17.40132402730864,0.04923217699979432,power_window
nakagami,50.0,500,11,gap_top3+gap_top2+gap_top1,15,0.0,195487064.72682813,130959080.48538266,185689741.87632504,272629343.2227441,82.74748761914643,0.8245782689877035,0.751439342843699,17.542173101229658,0.069888711933163,power_window
nakagami,50.0,500,9,gap_top2+gap_top3+gap_top1,33,0.0,184276014.24796978,120559080.93641828,190630677.33041784,236027404.95569327,82.55754896336376,0.820092444867699,0.7036323935133149,17.990755513230084,0.0704734094541698,power_window
nakagami,50.0,500,164,mean_plus_1std,3,0.0,213645928.78165516,194375283.62037873,206427116.02161834,237969742.87495735,83.27758907644308,0.8192281961627668,0.7992791317255243,18.07718038372332,0.04609340066599543,power_window
nakagami,50.0,500,165,mean_plus_1std,4,0.0,175821842.30505913,164549946.92769015,177255408.06297648,185086745.62134376,82.44528221116784,0.8164879523109517,0.7928955591745199,18.351204768904825,0.04650097299963818,power_window
nakagami,50.0,500,10,legacy+off_pct_2+quantile_0.99+gap_top2+gap_top3+gap_top1,400,0.005,179154755.61670905,111067263.56682166,177349315.474017,251501661.5066756,82.3972737882039,0.814283406126396,0.7196628278837626,18.571659387360402,0.07093434568749217,power_window
nakagami,50.0,500,8,gap_top2+gap_top3+gap_top1,38,0.0,179944595.8732477,123367777.51842815,175214812.21967846,264296143.3645846,82.4441262051816,0.7994080695493125,0.6933653094032401,20.05919304506875,0.07079673284189132,power_window
nakagami,50.0,500,166,mean_plus_1std,1,0.0,216931923.84574535,216931923.84574535,216931923.84574535,216931923.84574535,83.36323467781158,0.7958086352830984,0.7958086352830984,20.41913647169016,0.04566719500144245,power_window
nakagami,50.0,500,200,quantile_0.8,400,0.0,174146334.96274415,111755099.22189917,174233336.32595748,232003625.35968852,82.30078918359256,0.7949467990115167,0.7408083609317669,20.505320098848333,0.041523282847547305,power_window
nakagami,50.0,500,167,mean_plus_1std,3,0.0,207678414.3864517,110365887.80640562,232075104.78973544,287913257.68419915,82.73405347724808,0.788668699823477,0.7709188042352437,21.133130017652295,0.04585701066631979,power_window
nakagami,50.0,500,169,mean_plus_1std,2,0.0,174228847.6831233,161612878.9649683,174228847.6831233,186844816.4012783,82.39709867216902,0.7829429593488239,0.7786209209632884,21.705704065117615,0.04835004050073621,power_window
nakagami,50.0,500,7,gap_top2+gap_top3+gap_top1,38,0.0,186115171.9024171,113974439.17690152,190677771.14243364,253508137.80336937,82.55105054476387,0.7823306174255271,0.6995785532242388,21.76693825744729,0.07127850326335312,power_window
nakagami,50.0,500,171,mean_plus_1std,1,0.0,283907574.0088947,283907574.0088947,283907574.0088947,283907574.0088947,84.53176978670245,0.7714405551324417,0.7714405551324417,22.85594448675583,0.04702140099834651,power_window
nakagami,50.0,500,6,gap_top2+gap_top3+gap_top1,65,0.0,167556400.60579848,99534527.86177686,167279971.6614964,230412038.98170227,82.11550921174303,0.7609868101390139,0.6814044259585356,23.901318986098605,0.0726372364922449,power_window
nakagami,50.0,500,172,mean_plus_1std,1,0.0,212392159.4080463,212392159.4080463,212392159.4080463,212392159.4080463,83.27138480447704,0.7507998399112342,0.7507998399112342,24.920016008876576,0.04565111900228658,power_window
nakagami,50.0,500,5,legacy+off_pct_1+gap_top3+gap_top1+gap_top2,400,0.0,161030759.2892663,94040470.68900488,160738104.36095956,230590837.52501577,81.9084385754496,0.7291759226401012,0.6013013380249514,27.082407735989882,0.07177041197249309,power_window
nakagami,50.0,500,176,mean_plus_1std,1,0.0,143192520.8122137,143192520.8122137,143192520.8122137,143192520.8122137,81.55920334628178,0.7211163417056097,0.7211163417056097,27.88836582943903,0.044495179998193635,power_window
nakagami,50.0,500,4,gap_top3+gap_top1+gap_top2,128,0.0,161235270.4530893,89396881.88531058,158792711.1697479,229136828.55808133,81.90156093906712,0.7193840123258463,0.577657580816616,28.061598767415376,0.07155481490630677,power_window
nakagami,50.0,500,3,gap_top1+gap_top2+gap_top3,136,0.0,149328933.4468062,90065884.33959875,147004519.47731423,222173654.2949193,81.55632437822477,0.685127773037704,0.5787175350008394,31.487222696229605,0.07247158611763178,power_window
nakagami,50.0,500,2,legacy+off_pct_0.5+gap_top1+gap_top2+gap_top3,400,0.0,140256719.70792848,78074478.05069625,138537282.33036578,214887360.28717694,81.26952617644938,0.631486447622651,0.49933025188640096,36.8513552377349,0.07235622740499821,power_window
nakagami,50.0,500,1,legacy+gap_top2+gap_top1+gap_top3,400,0.0,127753746.16409753,64137641.65579313,124714740.30717412,202059637.20393768,80.81477167069656,0.5708877992759981,0.43434113598537494,42.91122007240019,0.07243286955999792,power_window
nakagami,50.0,500,0,top_power,400,0.0,113577121.62870747,49951002.81121178,110020511.42787713,188610374.2552345,80.21790870761676,0.5009728973216059,0.33955246189686056,49.90271026783941,0.026066349369957605,power_window
rayleigh,25.0,750,64,mean_plus_1.5std,1,1.0,127280429.44089575,127280429.44089575,127280429.44089575,127280429.44089575,81.04761631939411,1.0,1.0,0.0,0.03236548499990022,power_window
rayleigh,25.0,750,71,mean_plus_1.5std,1,1.0,131833964.3737297,131833964.3737297,131833964.3737297,131833964.3737297,81.20027311925963,1.0,1.0,0.0,0.03217389799829107,power_window
rayleigh,25.0,750,72,mean_plus_1.5std,2,1.0,169067333.58131087,166860713.1608564,169067333.58131087,171273954.00176537,82.28014031221467,1.0,1.0,0.0,0.03393407799921988,power_window
rayleigh,25.0,750,39,mean_plus_2std,8,0.625,159154868.27473244,100443868.05572866,157807806.40452603,219427083.0886233,81.84878096024045,0.9985455940258322,0.9935657416939149,0.14544059741678217,0.038772172124481585,power_window
rayleigh,25.0,750,41,mean_plus_2std,19,0.47368421052631576,189776363.901628,105514891.39656274,178009478.21945474,302618611.33909506,82.47050939123038,0.9935045920822624,0.9745340705109475,0.6495407917737598,0.039415902526295545,power_window
rayleigh,25.0,750,44,mean_plus_2std+gap_top3,28,0.5357142857142857,193596947.06129852,121888256.76351292,182389555.96173233,309636937.8949558,82.6843337016638,0.992484087963806,0.9664482583919186,0.7515912036193955,0.0376901452859134,power_window
rayleigh,25.0,750,73,mean_plus_1.5std,7,0.5714285714285714,147025379.53485507,112843740.3224265,151674070.83871657,181740569.49377364,81.60107318039498,0.9916196127583454,0.9727848999217683,0.8380387241654574,0.03316322157167763,power_window
rayleigh,25.0,750,45,mean_plus_2std,31,0.45161290322580644,209790810.172601,111115235.13246056,215555592.01834825,313487387.91565347,83.0083668442067,0.9914130581818651,0.962557552514264,0.858694181813489,0.0381455984190266,power_window
rayleigh,25.0,750,40,mean_plus_2std,13,0.38461538461538464,212110871.89362746,109842077.96526939,231002798.49076623,287962825.37939274,83.07242813221463,0.989555363175604,0.9628736209413358,1.044463682439591,0.038467498461194245,power_window
rayleigh,25.0,750,46,mean_plus_2std+gap_top3,39,0.38461538461538464,204752831.99136755,140740524.3404098,215256096.07173264,265277321.91519153,82.99563258184004,0.9890800823330728,0.959640439246585,1.0919917666927257,0.03841459758955469,power_window
rayleigh,25.0,750,74,mean_plus_1.5std,8,0.5,160053720.47504878,85157991.94604181,154286481.32548434,263497210.17405757,81.69450277061564,0.988795409907977,0.9557862063308205,1.120459009202307,0.032768161124749895,power_window
rayleigh,25.0,750,75,mean_plus_1.5std,9,0.4444444444444444,177363102.6369359,95048003.03810018,164323449.90590715,260003085.93451133,82.2046028501575,0.9886697740968532,0.9656155287021859,1.1330225903146782,0.03232727466577975,power_window
rayleigh,25.0,750,80,mean_plus_1.5std,20,0.45,182800498.45792955,109940248.85929205,173192613.1208414,259479621.70071638,82.37504221574144,0.9878417378982405,0.9556051925606924,1.2158262101759447,0.03154754304978269,power_window
rayleigh,25.0,750,32,gap_top3,1,0.0,185505046.431256,185505046.431256,185505046.431256,185505046.431256,82.68355728546413,0.9867853166864168,0.9867853166864168,1.321468331358322,0.03737089800051763,power_window
rayleigh,25.0,750,47,mean_plus_2std,43,0.3488372093023256,210139910.24835026,122537987.83225545,210619199.65152597,320525804.51117045,83.00318051924292,0.9855723622616878,0.95078389562844,1.4427637738312264,0.03808421239506949,power_window
rayleigh,25.0,750,59,mean_plus_2std+gap_top3,2,0.5,243146335.0142364,237037985.50050354,243146335.0142364,249254684.5279692,83.85698469119512,0.985102418806433,0.9716945957322227,1.4897581193566989,0.03867642449949926,power_window
rayleigh,25.0,750,76,mean_plus_1.5std,13,0.46153846153846156,151564711.70749143,102777763.4013224,145171596.7635963,211026252.7351804,81.66557393903683,0.9849442477610807,0.9442277308953222,1.5055752238919402,0.03361987730834069,power_window
rayleigh,25.0,750,29,gap_top2,3,0.0,250762664.85620764,186740121.31114754,284655032.8521038,291060550.8041404,83.88177217705663,0.9845529684932317,0.9722169882787095,1.544703150676833,0.040469267001753906,power_window
rayleigh,25.0,750,49,mean_plus_2std,35,0.34285714285714286,196772829.105168,107756055.18377376,191378801.6767784,282673808.64659554,82.7619191474768,0.9839632213764153,0.951001567084015,1.603677862358471,0.03741548411385988,power_window
rayleigh,25.0,750,48,mean_plus_2std,38,0.3157894736842105,198426580.145553,116056133.99420692,198249092.8130545,278477880.02305496,82.83556560172485,0.9838920276017615,0.9449937073937668,1.6107972398238377,0.03728365939442531,power_window
rayleigh,25.0,750,43,mean_plus_2std,26,0.34615384615384615,178078498.72001722,126434291.8299122,171186355.27544504,239834459.57243687,82.38915950200058,0.9835813757019659,0.9457217397124151,1.6418624298034028,0.0380983856153202,power_window
rayleigh,25.0,750,42,mean_plus_2std+gap_top3,17,0.17647058823529413,194409479.8035069,102687983.8175254,202488464.17599815,289006863.7567333,82.56921943276917,0.983203897552531,0.9415790059560218,1.6796102447469023,0.03910697917650824,power_window
rayleigh,25.0,750,50,legacy+off_pct_20+quantile_0.95+mean_plus_2std,400,0.2525,198690631.19494715,106686083.11743669,196290474.37299627,294474081.8367063,82.79159364190762,0.9811682860620883,0.941036178722823,1.8831713937911672,0.03706043643497651,power_window
rayleigh,25.0,750,37,mean_plus_2std+gap_top2,4,0.0,167949340.3328794,88741574.74177733,168215022.69043064,246785150.62340963,81.87074882046524,0.9797601623309439,0.9603348474444439,2.02398376690561,0.039972500500880415,power_window
rayleigh,25.0,750,78,mean_plus_1.5std,13,0.46153846153846156,184353411.06402758,103769135.95818686,169200579.75121143,290903364.66115487,82.42538097638132,0.979661203543314,0.938819824303055,2.0338796456686006,0.031906885614891786,power_window
